input_text,label
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> bà tbông bả mặc cái gì vậy trời.,1
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> em bảo không nuốt lời,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> sao mày biết nó đối xử không tốt với vợ,0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> ngã đập đầu nhẹ là đã tính là chấn thương sọ não rồi nghe thì hơi ghê chưa mất đâu mà chia buồn,0
" </s> ​ nói vậy là chứng tỏ người comment đó là trẻ con à, no bình thường cái mẹ gì đâu mà mày binh nó",1
"vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> chăm năm hạnh địt, xớm xanh quý tử",2
" </s> để đảm bảo an toàn cho các chiến sỹ làm công tác bảo về trật tự xã hội, cơ quan chức năng nên trang bị dụng cụ ""tấm ngăn có đinh"" để ngăn chặn các phương tiện thông chốt, giống như một số nước đã trang bị. đồng thời cũng nên trang bị hạn chế """" cho lực lượng đặc biệt nhằm kịp thời ngăn chặn những kẻ liều lĩnh chống đối lực lượng bảo vệ pháp luật bằng vật sắc nhọn nguy hiểm.",0
"boy phố ""gãy cánh"" ngay trước mặt </s> chết mẹ mày đi",2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> tao cũng là người bắc này nhưng tao mong pháp luật phải sử mày mức án cao nhất để cho người dân cả nước bớt đi bức xúc vì một kẻ cặn bã như mày",0
"cảm ơn em đã biến giấc mơ của anh thành hiện thực, giấc mơ mãi có em trong đời hôn đồng tính </s> bọn gay hãnh diện gì,",2
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> bắn thôi,0
"dấu chấm hết cho tiktoker ""đớp"" 40 triệu tiền từ thiện </s> lại là hưng yên à",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> văn hóa có thừa nhưng ý thức thì kém. mong pháp luật vào cuộc xử phạt quan pho này,0
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> trà chanh 20k/cốc nhé",0
"awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> góp ý về cân nặng bản thân , chú ý sức khoẻ thì đ nghe còn “ chuppy kệ mẹ tao “ lì vãi lồn , xấu mày chứ không xấu chúng tao",1
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> khỏi mầy",0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> xin mày đấy,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> chính xác luôn chị,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> này má,0
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> ừ bênh. eo cái loại mày não bị sao ấy. mày đéo hiểu việc phải hỏi giá trước khi mua bán à? sao mày còn muốn cái gì nữa. mày phản biện tao mày phải nói được lý lẽ chứ đừng có nói không vào vấn đề",1
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> làm gì cũng để đức cho con cái ! dòng họ ! ai cũng vậy đôi khi vì 1 lý do nào đó !.,0
 </s> em sợ bình luận tv chị không hiểu ạk,0
"vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> tóm lại là cũng đi nên thấy người ta lên án thì nhột, vác con xe nổ bòm bòm ra ngoài nghĩ mình oai đến lúc thấy tai nạn thì nhận mình chơi xe chân chính, mua chỉ để ngắm chứ không phóng",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> con vợ mất dậy,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> hốc như hạm ý rồi giờ bảo body shaming. ảo vãi lồn,1
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> tính ra đoạn rap awai cũng hay mà.,0
"dấu chấm hết cho tiktoker ""đớp"" 40 triệu tiền từ thiện </s> mấy cái này nó quá rõ ràng chỉ bọn dân đen ngu học mới bị lừa thôi. 1 khi số tiền quá lớn thì không ai mà không nổi lòng tham hết . không tham không phải con người",1
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> thủ đô ngàn năm văn vở",0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> chắc bọn này về chơi nỗ nhị,2
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> không có ý gì đâu nma mình có ý thức chút được không chứ vóc dáng bạn sao kệ bạn chứ nma qtrog là phản cảm vợ chồng,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> ở ngoài đường nó van xin chứ thu về nhà xem nó không đánh cho ra bã mới lạ. đã ngoại tình bị bắt gặp làm gì dam về nhà,0
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> 0 kg nhẹ thế,0
"boy phố ""gãy cánh"" ngay trước mặt </s> bọn trẻ trâu ngu dốt này khó dạy lắm bạn",1
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> nhằm nhò gì so với nhà hàng sakê ở đổ không biết bao nhiêu là rác xuống sông sài gòn đoạn gần cầu bình lợi,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> nếu o có pháp luật thì sao chứ lời xin lời muốn mang cần rút ra bài học đắt giá cho những người vo y thức làm tôn thương tay cá mọi người",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> niếu thằng đó ở nhà đánh vợ thì gặp cảnh này nó cho môyj nhát đi trầu diêm dương có đâu mà năn nĩ,1
" </s> ​​ còn bắc kỳ ăn cứt xô tàu, cải cách ruộng đất của thằng hồ chó minh giết 170 người",2
"boy phố ""gãy cánh"" ngay trước mặt </s> sao nhà nước không bổ sung luật, trường hợp như thế nào thì phạt tiền, thu xe sung công quĩ n nước và phải cho đi lao động công ích vài tháng. hết ngay.",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> ngu ! làm cái barrie thì ai vào được ?? sao lại lấy người làm lá chắn ?,1
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> đúng là sống đủ lâu thì chuyện gì cũng có thể thấy. tưởng chỉ có trong phim,0
 </s> ​ qua xem có thằng ném chai nuớc vào xe tăng nên chưa hẳn an toàn,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> lúc công an bắt thấy ngoan như chó",1
"con út 3 tuổi mất để lại 2 tỷ bảo hiểm, ty na cầm tiền đi biệt. sau 2 năm ty na trở về đón các con ở chung thì được 1 tuần người con thứ 3 (7 tuổi) cũng tử vong  </s> mong pháp luật khoan hồng cho con quỷ này mỗi ngày. chứ tử hình thì nhẹ nhàng cho nó quá",2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> mong công an vào cuộc đi tkong có lộn xộn mà bà còn ở miền nam lại ngi nhiều về miền bắc",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> bên moi trường phạt nặng vào,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> ác thật đem người bệnh ra làm nội dung,1
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> chửi mạnh mẻ vậy giờ nhẹ nhàng vậy",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> ví dụ như ở nước mỹ thì thanh niên này chuẩn bị xanh cỏ !,0
"boy phố ""gãy cánh"" ngay trước mặt </s> vô phúc sinh ra được loại này",2
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> quay phim bán đứng rồi,0
"1 đoạn video đang lan truyền trên threads quay lại cảnh người nào đó đã chạy tốc độ cực cao hơn 100 km/giờ trong khu vực nội thành đã thế xe không gương, vượt ẩu, chạy vào làn ô tô nữa. </s> em đấy à",0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> yo quỷ cũng phải khóc,1
" </s> ""khoe giỏi 2 thứ tiếng rồi đến lúc hỏi lại không biết trả lời nhé""",0
"boy phố ""gãy cánh"" ngay trước mặt </s> trẻ trâu nên xanh co nhanh tí đi xe kiểu này có ngay về với các cụ",2
hai thanh niên đại học là lối chửi bới cựu chiến binh </s> con mụ áo đỏ nhìn sát nhân thật.,1
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> lại là bọn bắc kỳ,2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> vào tò mà xin mấy anh miền nam nhé",0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> bỏ công bỏ sức đi làm mà cũng bị soi khổ ghê em ủng hộ chị cố lên chị nhé",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> biêt sai lên lôi là tôt rôi không ai đánh kê chạy lại con nhé",0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> trưa nay mới thấy trên thời sự phỏng vấn sinh viên kêu phạt 5tr bình thường mà,0
"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> tôi cũng từng là nạn nhân của body shaming nhưng nhìn bạn tb này tôi lại nghĩ bị body shaming là vì bạn xứng đáng . các cụ có câu đẹp khoe , xấu che , biết bản thân mình còn nhiều khuyết điểm thì che lại và tiết chế , còn đằng này lại lấy đó đem khoe ra cho bàn dân thiên hạ thấy nhức mắt thì người ta góp ý lại bảo họ body shaming mình có thật sự hiểu thế nào là body shaming không ?",0
"boy phố ""gãy cánh"" ngay trước mặt </s> không có đứa nào trong video này đăng xuất khỏi sever trái đất thì cũng hơi buồn thật nhỉ",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> sao nó không chết nhỉ ?,0
